text,language,split
"A crucial issue with respect to democracy in the social realm is democratisation of the household. One possible solution is the removal of the divide between the household and the public realm. Thus, some feminist writers, particularly eco-feminists, glorify the oikos and its values as a substitute for the polis and its politics. This can be understood as an attempt to dissolve the public into the private. At the other extreme, some Marxist feminists attempt to remove the public/private divide by dissolving all private space into a singular public, a socialised or fraternal state sphere. Another possible solution is, taking for granted that the household belongs to the private realm, to 'democratise' it in the sense that household relationships should take on the characteristics of democratic relationships, and that the household should take a form which is consistent with the freedom of all its members.",eng,train
"Bandyopadhyay, S. & RoyChowdhury, K. 1996. Beginning of the Continental Jurassic in India: A Paleontological Approach. Museum of Northern Arizona Bulletin. The Continental Jurassic. Transactions of the Continental Jurassic Symposium. October 21-23, M. Morales (ed.). Museum of Northern Arizona60, 371-378.",spa,train
"1870: Orden municipal para la elección de oficiales de la Guardia Nacional. Habida cuenta de su fuerza numérica, Thueyts elegirá dos capitanes, dos tenientes, dos subtenientes, un sargento mayore, ocho sargentos, y dieciséis cabos. Se tendrán también entre los ex soldados. Las fuentes están contaminadas y los bordillos dañados, nacen normas lo suficientemente estrictas. El mismo año, las graves inundaciones han causado grandes daños, y se organiza una comisión para hacer un balance. Dada la disputa entre los productores de vino, el alcalde establece el principio de la cosecha el 11 de octubre.",spa,train
"Consistía en dos mitades - canciones producidas por Robert John ""Mutt"" Lange, responsable de bandas como Def Leppard, Shania Twain y otros discos de rock en los años 1980 y 1990 y las canciones fueron producidas por John Parr. El álbum fue un éxito de crítica, pero tuvo poco éxito en el mercado del AOR.",spa,train
"El 31 de mayo de 1800, Constanze Mozart escribió al editor alemán Johann André a propósito de varias obras de su difunto marido, entre ellas la KV 608, afirmando que «se piensa que es propiedad de... el conde V. Deym de aquí».[1]​",spa,train
"La Chasse-galerie et autres récits, Montréal, Presses de l’Université de Montréal, collection « Bibliothèque du nouveau monde », 1989, 362 p. — Édition critique par François Ricard. (en ligne)",fra,train
"A warded lock uses a set of obstructions, or wards, to prevent the lock from opening unless the correct key is inserted. The key has notches or slots that correspond to the obstructions in the lock, allowing it to rotate freely inside the lock. Warded locks are typically reserved for low-security applications as a well-designed skeleton key can successfully open a wide variety of warded locks.",eng,train
"Entartons, entartons les pompeux cornichons !, Flammarion, 2005 (Récit de ses trente ans de guérilla pâtissière, avec les éclairages des tartologues Jean-Pierre Bouyxou et Robert Dehoux).",fra,train
"Edward Burnaby Greene (c. 1735-1788) was an English landowner, poet and translator. He inherited the Norland estate in modern-day Holland Park in 1740 from his paternal grandfather, Thomas Greene. Four years after Greene's death, Benjamin Vulliamy purchased the Norland Estate for £4,270.",eng,train
"Su mejor amigo era Dražen Petrović, con quien triunfó en la selección de Yugoslavia, se fueron juntos a Estados Unidos para ser de los primeros extranjeros que triunfaron en la NBA, su amistad se terminó por malentendidos políticos durante la desintegración de Yugoslavia. Dražen Petrović murió sin poder reconciliarse con Vlade Divac. :'(",spa,train
"En 1661 él identificó y describió la red pulmonar y capilar de conexión de pequeñas arterias con las venas pequeñas, uno de los descubrimientos más importantes en la historia de la ciencia.[1]​",spa,train
"The school participates in a joint ice hockey program with Nutley High School as the host school / lead agency, under an agreement that expires at the end of the 2018-19 school year.",eng,train
"Les magnolias ont une distribution naturelle discontinue, avec un centre principal à l'Est et au Sud de l'Asie et un centre secondaire dans l'Est de l'Amérique du Nord, Amérique centrale, les Antilles, et pour certaines espèces en Amérique du Sud.",fra,train
"La Chapelle-d'Abondance est une commune française située dans le Val d'Abondance du Chablais français, dans le département de la Haute-Savoie, en région Auvergne-Rhône-Alpes.",fra,train
"Su habilidad es la de escuchar los pensamientos de aquellos que estén en peligro o necesiten ayuda, sin embargo debido a que su habilidad no podía ser usada para fines ofensivos además de no tener aptitudes de combate era la chica magica más débil del Proyecto por lo que era un objetivo fácil, aun así se abstuvo de matar o tratar de lastimar a otros. En el arco restart su habilidad ha mejorado debido a su entrenamiento, permitiéndole leer la mente de la gente a base de miedo. Desde la muerte de Swim Swim, ella siempre carga su arma consigo.",spa,train
"Rodolfo perteneció al equipo de escritores y dio vida al personaje de “Calixto” en el exitoso programa de televisión ""¡¡Cachún Cachún Ra Ra!!"", serie que se transmitió por el canal 2 de Televisa, durante los años de 1981 a 1987, bajo la producción de Luis de Llano Macedo, durante la barra de comedia.",spa,train
"La municipalité s’est vue remettre en 2005 sa première fleur au Concours des villes et villages fleuris, récompensant les efforts de fleurissement de la commune.",fra,train
"La formule du championnat a été plusieurs fois modifiée au cours de son histoire. Avec l'introduction du professionnalisme en 1995, le nombre de clubs de la division d'élite a diminué notablement, passant de 24 à 16 puis à 14 clubs en 2005. Il s'est ainsi successivement appelé Top 16, Top 14, Rugby Top 14 Orange à la suite d'un partenariat de la ligue avec un opérateur de téléphonie en 2008,, puis à nouveau Top 14.",fra,train
"The noble monkey warrior is much loved for his humility and wisdom, along with his unlimited strength and power. He is seen as the epitome of selfless devotion as he never took a wife for no other could replace his love for Rama and Sita. When asked to accompany the divine couple to the next world he refused to go as he wished to live in this one for as long as Rama-Sita's names were praised here by man.",eng,train
"La pratique s'est ensuite largement diffusée, notamment en Europe de l'Est et en Angleterre. C'est en effet à Londres qu'a eu lieu la première aventure de tricot collectif, appelée « Knit the City » (« tricote la ville »).",fra,train
"Endowed with godly powers, Shree Hanuman was a military leader of the monkey army from Kiskinda, who aided Lord Rama in his quest to retrieve his kidnapped wife Sita from the demon king Ravanna in the Hindu epic tale Ramayana, written by the Hindu sage Valmiki.",eng,train
"Las competiciones se realizaron en el canal de remo del lago Strathclyde, al oeste de la ciudad escocesa. Sólo se compitió en las categorías no olímpicas.",spa,train
"La communauté de communes Les Vallons de La Tour est une ancienne communauté de communes française, située dans le département de l'Isère et la région Rhône-Alpes.",fra,train
"""Storms in this house (The Glass House) are horrendous but thrilling. Glass shatters. Danger is one of the greatest things to use in architecture.""",eng,train
The botija (botijuela; bunga) is a Caribbean musical instrument of the aerophone type. The botija is a potbellied earthenware jug or jar with two openings and was used in the early son sextetos in Cuba as a bass instrument.,eng,train
"«Ferdinand Jacob Lindheimer». Índice Internacional de Nombres de las Plantas (IPNI). Real Jardín Botánico de Kew, Herbario de la Universidad de Harvard y Herbario nacional Australiano (eds.).",spa,train
"Adam Young a également entamé de nombreux autres projets musicaux, la majorité étant seulement composés d'un ou deux morceaux courts, servant le plus souvent de tests d'effets musicaux. Certains sont néanmoins plus connus et aboutis tel Sky Sailing ou encore Port Blue. La plupart de ces projets sont uniquement instrumentaux, Adam Young déclarant à ce propos aimer l'idée d'écouter de la musique sans paroles, ce qui permet selon lui de faire sa propre interprétation de la chanson sans que les mots viennent influencer notre perception de la mélodie. Ces nombreux projets musicaux ont occupé ses années d'études secondaires et universitaires. Quelques-uns sont le fruit d'une collaboration avec des amis d'enfance.",fra,train
"In 1992, the Sacramento News & Review started the Sacramento Area Music Awards (SAMMIES) to honor and promote the growing music scene in Sacramento. Winners are selected by SN&R readers in a list of musical genres, including Folk Rock, Funk, Hard Rock, Blues, Punk and many more. Critics vote for winners in more specific areas, e.g. Male/Female vocalist, Keyboardist, Bassist, etc. Winners of the SAMMIES include Cake (band), Deftones, Oleander (band) and others.",eng,train
"Mainstream Newspapers, R.I.P., 1996: Cover story predicting the decline of daily newspapers by 2006, a prediction which has largely come true",eng,train
