text,language,split
"Roissy connaît une forte hausse de sa population qui peut s'expliquer par son dynamisme économique : par rapport au précédent recensement de 1990, la commune avait gagné 313 habitants en neuf ans. En vingt-quatre ans, depuis 1975, la commune avait gagné 1 005 habitants. Cette hausse semble se confirmer au vu des résultats provisoires de 2006 : la commune aurait encore gagné 197 habitants en sept ans.",fra,test
"Los puntos acumulados dan derecho a la obtención de regalos, descuentos en productos habituales o servicios gratuitos. Para divulgarlo, las empresas editan folletos o catálogos que reparten a los usuarios informando de los regalos que pueden obtener en función de los puntos por canjear. Evidentemente, éstos son de mayor envergadura cuanto mayor es la cuantía obtenida.",spa,train
"American Pickers premiered on History, formerly known as the History Channel, on January 18, 2010. As of September 8, 2010, it was the top rated non-fiction series of 2010 among total viewers and adults 25-54.",eng,test
"Karl Hess: Toward Liberty es un corto documental de 1980 sobre el anarquista Karl Hess, producido por Roland Hallé y Peter W. Ladue. Esta película se hizo gracias a la valiosa ayuda de varios profesores y estudiantes de algunas universidades de Estados Unidos. En 1981 ganó el premio Óscar al mejor corto documental.[1]​",spa,test
"Recording sessions for the album started in 1977 at Marvin's recording studio. Some of the songs were constantly reworked by Gaye until he was satisfied with what he had recorded. ""Why Did I Choose You"" was recorded twice, as was ""I Wish I Didn't Love You So"", ""I Won't Cry Anymore"" and ""The Shadow of Your Smile"". Other songs Gaye recorded were songs of his own compositions including ""Stranger in My Life"", ""Walkin' in the Rain"" and ""Just Like"".",eng,test
"Dissertatio epistolica de bombyce, societati regiae, Londini ad scientam naturalem promovendam institutae, dicata. Martin & Allestry, Londres 1669.",spa,test
Action analgésique périphérique et action antipyrétique de type aspirine. Inhibition de la synthèse des prostaglandines et de la libération de la bradykinine.,fra,test
"Korjenkov is a member of the Kyrgyz Institute of Seismology and the Kyrgyz Academy of Sciences. One of his papers is based on his geological research into the Chong-Kemin Valley, entitled, ""Long-Term Preservation of Paleoseismic Deformations as a Tool for Revealing Traces of Ancient Seismic Catastrophes"".",eng,train
Hearst's bail was revoked in May 1978 when appeals failed and the Supreme Court declined to hear her case. The prison took no special security measures for Hearst's safety until she found a dead rat on her bunk the day William and Emily Harris were arraigned for her abduction. The Harrises were convicted on a simple kidnapping charge (as opposed to the more serious kidnapping for ransom or kidnapping with bodily injury); they were released after serving a total eight years each. Although there were some articles in legal journals about the issues in the case the definition of duress in law remained unchanged.,eng,train
"Síntoma que se observa en los panales de cría de las abejas melíferas, cuando la postura de la reina no es homogénea. Es común a varias enfermedades de las abejas y la falta de continuidad se produce porque las larvas van muriendo y las abejas nodrizas limpiadoras retiran de las celdas los cuerpos, quedando vacías o bien observándose larvas desarrolladas intercaladas con huevos, presentando en el panal un mosaico de edades llamado comúnmente cría salteada.",spa,train
"En la temporada 2015/2016 se proclama campeón de la Copa del Rey con el Real Madrid y es elegido MVP de la final ante Gran Canaria tras terminar con 15 puntos, 6 rebotes y 23 de valoración, en lo que suponía su primer reconocimiento a nivel individual.[5]​",spa,train
"La actividad tradicional por antonomasia en el Cabañal es la celebración de la Semana Santa Marinera, los orígenes de la cual se remontan al siglo XV, cuando se crea una agrupación llamada la ""Concòrdia dels Disciplinats"" (Concordia de los disciplinados), de la cual fue prior san Vicente Ferrer. A partir de aquí no se tiene ningún tipo de archivo, porque los archivos parroquiales y los del mismo arzobispado fueron destruidos durante la Guerra Civil. Por tanto, ha sido preciso reconstruir los hechos basándose en fragmentos dispersos que han ido recomponiendo la historia de la Semana Santa Marinera.",spa,train
"Robert Sternberg (born 1949, class of 1968), psychologist and researcher in the field of human intelligence and primary figure behind the triarchic theory of intelligence.",eng,train
"Bernardi suggested East St. Louis, Illinois, because it was filled with old buildings ""that exist in New York now, and [that] have that seedy run-down quality"" that the team was looking for. East St. Louis, sitting across the Mississippi River from the more prosperous St. Louis, Missouri, had entire neighborhoods burned out in 1976 during a massive urban fire. Hill said in an interview, ""block after block was burnt-out rubble. In some places there was absolutely nothing, so that you could see three and four blocks away."" As well, Alves found an old bridge to double for the ""69th St. Bridge"". The filmmaker purchased the Old Chain of Rocks Bridge for one dollar from the government and then gave it back to them, for the same amount, once production was completed, ""so that they wouldn't have any liability,"" Hill remembers. Locations across the river in St. Louis, Missouri were used, including Union Station and the Fox Theatre, both of which have since been renovated, as well as the building which would eventually become the Schlafly Tap Room microbrewery.",eng,train
Notices d'autorité : Fichier d’autorité international virtuel • International Standard Name Identifier • Bibliothèque nationale de France (données) • Bibliothèque du Congrès • Id RKDartists • WorldCat,fra,train
"Si bien George ya sabía sobre la recompensa por la captura de los muchachos, el no tenía ningún interés en entregarlos por dinero, sino que quería ayudarlos, en especial a Marty a quien le da consejos de lucha.",spa,test
"Las manifestaciones culturales en el departamento se ven marcadas necesariamente por la subcultura paisa y la región andina occidental de Colombia. La Feria de Manizales, el Festival de Teatro de Manizales y el Carnaval de Riosucio en la ciudad de Riosucio son no sólo un patrimonio departamental y regional importante, sino que tienen proyección nacional e internacional por su colorido, historia y manifestaciones populares y artísticas, también hay fiestas en los otros municipios que conforman el departamento; el deporte también es una manifestación de cultura.[18]​",spa,test
"In 2003, CrossGen published John Carpenter's Snake Plissken Chronicles, a four-part comic book miniseries. The story takes place a day or so after the events of Escape from New York. Snake has been given a military Humvee after his presidential pardon and makes his way to Atlantic City. Although the director's cut of Escape from New York shows Snake was caught after a bank job, this story has Snake finishing up a second heist that was pre-planned before his capture. The job entails stealing the car in which John F. Kennedy was assassinated from a casino before delivering it to a buyer in the Gulf of Mexico. Snake partners with a man named Marrs who ends up double crossing him. Left for dead in a sinking crab cage, Snake escapes and is saved by a passing fisherman named Captain Ron (an in-joke referring to Kurt Russell's 1992 comedy, Captain Ron). When Ron denies Snake's request to use his boat in order to beat Marrs to the robbery, Snake decides to kill him. When Snake ends up saving Ron from the Russian mob who wants money, Ron changes his mind and helps Snake. Once at the casino, Snake comes face-to-face with Marrs and his men, who arrive at the same time, ending in a high-speed shootout. Snake gets away with the car and its actress portraying Jackie Kennedy, leaving Marrs to be caught by the casino owner, who cuts him a deal to bring his car back and live. After some trouble, Snake manages to finally get the car to the buyer's yacht, using Ron's boat, and is then attacked by Marrs. Following the firefight, the yacht and car are destroyed, Marrs and Captain Ron are dead, and Snake makes his escape in a helicopter with the 30 million credits owed to him for the job.",eng,test
"Tama-chan es el hámster mascota de Anna Sarizae. Cherna Mouse es una chica que viste un traje de hámster sobre un traje de baño y es una chica muy despistada a la cual no le gusta que se acerquen al territorio de caza de su equipo. Ella es miembro del Equipo Bell y tiene la habilidad de aumentar su tamaño sin límite conocido. Después de que todas fueron forzadas a comparar sus Magical Candies, alguien se metió con el sistema, convirtiendo en la chica con menos Candies y la quinta Chica Mágica en morir.",spa,test
"Omer Caha, ""The Death of Feminism as an Antisystemic Movement or the Success of Feminism to Change the System from Within?""; Takis Fotopoulos, ""Takis Fotopoulos' reply to Omer Caha's Dialogue Article"", Democracy & Nature, Vol.9, No.2, (July 2003).",eng,test
"L'Office de Tourisme ""Roissy clé de France"" propose au public un parcours piéton en visite libre, avec un audio guide disponible en trois versions (français, anglais et espagnol), également téléchargeables sur le site internet de l'organisme. Les dix-huit stations attirent l'attention du visiteur sur l'histoire du village et ses particularités. Le parcours s'effectue en une heure environ.",fra,test
